,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'2040',b'461567748',b'75.0',"b'Edward Armah Paisley-Print Pocket Circle, Brown'",b'0',b'',b'http://bim.shopstyle.com/pim/c1/98/c1985a1e22068dc03c8758e8830faf0e_best.jpg',"b'<ul><li>Butterfly Bowties by Edward Armah. </li><li>Paisley-print pocket circle; 13.25"" diam. </li><li>Cotton/silk; dry clean. </li><li>Made in USA. </li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2042',b'450710682',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/a3/64/a364a61c99213f86807c949ec2c21bb2_best.jpg',"b'<ul> <li>dark blue and grey</li> <li>100% silk</li> <li>2.8""""W x 54.6""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2062',b'438325201',b'200.0',b'interlocking G woven silk tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/23/fb/23fbdddc8ef23f72d69cec57afe5a5f9_best.jpg',"b'<ul> <li>navy and blue</li> <li>3.2""""W x 54.6""""L</li> <li>Made in Italy</li> <li>100% silk</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2063',b'461445756',b'230.0',"b'Brioni Wheel Medallion-Print Tie, Gray'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/0e/61/0e6131c008bbd40da15082fb1b38f594_best.jpg',"b'<ul><li>Brioni gray silk tie with wheel medallion pattern.</li><li>Approx. 3""W.</li><li>Made in Italy. </li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2064',b'461786528',b'75.0',"b'Edward Armah Circle/Paisley-Print Pocket Circle, Orange'",b'0',b'',b'http://bim.shopstyle.com/pim/16/35/1635e7b0f1775e7da56481e6534e8568_best.jpg',"b'<ul><li>Butterfly Bowties by Edward Armah. </li><li>Paisley-print pocket circle; 13.25"" diam. </li><li>Medallion-print at back. </li><li>Cotton/silk; dry clean. </li><li>Made in USA. </li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2067',b'460362705',b'205.0',"b'Ermenegildo Zegna Multi Grosgrain Stripe Silk Tie, Purple'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/12/c0/12c0d8fe0bf6f989242968bd2b2a2665_best.jpg',"b'<ul><li>Ermenegildo Zegna woven silk tie.</li><li>Solid and textured diagonal stripes.</li><li>3 5/8""W at widest.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2071',b'461445807',b'230.0',"b'Brioni Woven Micro Basket Dot Tie, Red/Blue'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/4a/9e/4a9e8b8f77a28ced59944b47858013a9_best.jpg',"b'<ul><li>Brioni red and blue silk tie with micro basket dot pattern.</li><li>Approx. 3""W.</li><li>Made in Italy. </li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2087',b'462250708',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/4b/97/4b9748cecc8f3c0ad773e9f0c30c8848_best.jpg',"b'<ul> <li>brown and pink</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2088',b'462250723',b'200.0',b'Original Print Habutai Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/9b/9a/9b9a7267fcc151048afef1892f789c3e_best.jpg',"b'<ul> <li>off-white and grey</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2089',b'462580370',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/23/b1/23b195aed212823857a680407a7569cc_best.jpg',"b'<ul> <li>light brown and beige</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2090',b'462580390',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/56/35/5635455b197060db7ee4b79139f1cf3e_best.jpg',"b'<ul> <li>navy blue and red</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2091',b'462580393',b'200.0',b'Original Print Habutai Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/01/52/0152997edb0f92fe0dfb15b58a4fb845_best.jpg',"b'<ul> <li>sapphire blue and light brown</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2092',b'462580395',b'170.0',b'Patterned Habutai Silk Bow Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/f6/b0/f6b0e226aa035f6f69851fd03b5cf1c7_best.jpg',b'<ul> <li>ivory and peach</li> <li>100% silk</li> <li>Made in Italy</li> </ul>',b'Gucci',b'unknown',b'_silk',b'False'
b'2093',b'462580418',b'200.0',b'Printed Habutai Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/71/80/71804f9f914291965fd4a70f20324891_best.jpg',"b'<ul> <li>off-white and yellow</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2094',b'462580465',b'200.0',b'Printed Habutai Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/9c/a8/9ca879fbdd7063a6a59b79e8cec5f4ce_best.jpg',"b'<ul> <li>royal blue and grey</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2096',b'462580528',b'200.0',b'Striped Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/29/b0/29b07a682e416397d41fed1e51dab994_best.jpg',"b'<ul> <li>light blue and dark grey</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2099',b'462580768',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/bb/f1/bbf14eb21bca519d12706d2a3225cf03_best.jpg',"b'<ul> <li>light blue and blue</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2100',b'462580788',b'200.0',b'Patterned Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/02/20/022017f00044597814b8cd65da8de42d_best.jpg',"b'<ul> <li>dark grey and ivory</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2101',b'462580826',b'200.0',b'Woven Linen Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/9d/05/9d056bbb0a1141178c44c77ae8063ecf_best.jpg',"b'<ul> <li>light yellow</li> <li>55% linen and 45% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2102',b'462580851',b'200.0',b'Woven Linen Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/06/5d/065d79374d5c3203cffa725b6e2522ca_best.jpg',"b'<ul> <li>ivory</li> <li>55% linen and 45% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2103',b'462580876',b'200.0',b'Woven Linen Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/53/6f/536fdb37d48fde42ad5aea7d9dcc0116_best.jpg',"b'<ul> <li>brown</li> <li>55% linen and 45% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2104',b'462580919',b'200.0',b'Dressage Print Habutai Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/c2/89/c2891d0705d02d337ec4b5e659a4f642_best.jpg',"b'<ul> <li>beige and white</li> <li>100% silk</li> <li>2.8""""W x 57.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2105',b'462581010',b'200.0',b'Knot Patterned Silk Twill Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/db/54/db544ed3d178aecac7735962ebaa0ef3_best.jpg',"b'<ul> <li>midnight blue and red</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2106',b'462581019',b'200.0',b'Knot Patterned Silk Twill Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/0b/ae/0bae03daf1e8b1b7aa813ca9ad4b56e5_best.jpg',"b'<ul> <li>petrol blue and light green</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2107',b'462581415',b'200.0',b'Patterned Silk Twill Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/3f/13/3f13bac61e7e7ab235ce72dd09618d46_best.jpg',"b'<ul> <li>orange and dark orange</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2108',b'462581416',b'200.0',b'Patterned Silk Twill Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/bf/39/bf395bdbe7637f9ddb6fc43c057450f1_best.jpg',"b'<ul> <li>turquoise blue and sky blue</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2109',b'465065737',b'130.0',"b'Edward Armah Glittery Silk Bow Tie, Silver'",b'0',b'',b'http://bim.shopstyle.com/pim/1e/46/1e46bd6b53afb738df41aa1645c5763d_best.jpg',b'<ul><li>Butterfly Bowties by Edward Armah. </li><li>Glittery silk bow tie. </li><li>Made in USA. </li></ul>',b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2140',b'355491161',b'200.0',b'GG pattern silk jacquard tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/c9/18/c9180dee79582cfb07c1d7d3a1aaa95b_best.jpg',"b'<ul> <li>pearl and grey</li> <li>Made in Italy</li> <li>handmade</li> <li>100% silk jacquard</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2141',b'355489807',b'200.0',b'GG pattern silk jacquard tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/6e/9f/6e9fefe42beef056091b7efd747dd7bc_best.jpg',"b'<ul> <li>blue and white</li> <li>Made in Italy</li> <li>handmade</li> <li>100% silk jacquard</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2142',b'429772254',b'200.0',b'GG pattern woven silk tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/a4/c0/a4c00d58165f8f0eeb2e660a59fcf940_best.jpg',"b'<ul> <li>grey and beige</li> <li>Made in Italy</li> <li>woven</li> <li>100% silk</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2146',b'465868979',b'95.0',"b'Boss Hugo Boss Mini Diagonal Check Silk Tie, Purple/Lavender'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/7a/b9/7ab918f6b9e0eeff44ded955f828fb58_best.jpg',"b'<ul><li>BOSS Hugo Boss mini-check silk tie.</li><li>3"" wide.</li><li>Silk; dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2149',b'465546282',b'95.0',"b'Boss Hugo Boss Neat Pattern Silk Tie, Charcoal/Gold'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/5d/1f/5d1f16276bb19ffd17892c3bc9475d6f_best.jpg',"b'<ul><li>Boss Hugo Boss neat pattern silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2151',b'465546299',b'95.0',"b'Boss Hugo Boss Wide Texture Diagonal Stripe Silk Tie, Teal/Navy'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/56/62/56626800e90ce7e03c43fb2f1ee40422_best.jpg',"b'<ul><li>Boss Hugo Boss texture stripe silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2152',b'465546318',b'95.0',"b'Boss Hugo Boss Narrow Stripe Silk Tie, Purple'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/53/ea/53eaf57e9e559cac811d73c07c3e7e37_best.jpg',"b'<ul><li>Boss Hugo Boss striped silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2153',b'465546321',b'95.0',"b'Boss Hugo Boss Mini Diagonal Check Silk Tie, Grey/Black'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/6a/41/6a41183fb4502ae23f04fe17dcabd719_best.jpg',"b'<ul><li>Boss Hugo Boss mini check silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2154',b'465546412',b'95.0',"b'Boss Hugo Boss Neat Pattern Silk Tie, Teal/Gold'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/81/76/8176e458246182952317c38a551a0a7b_best.jpg',"b'<ul><li>Boss Hugo Boss neat pattern silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2166',b'465547030',b'95.0',"b'Boss Hugo Boss Narrow Stripe Silk Tie, Grey/Navy'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/ab/cb/abcb17097a84245275f3a452e2affc36_best.jpg',"b'<ul><li>Boss Hugo Boss striped silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2168',b'447129535',b'65.0',b'English silk tie in microstripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/ab/ae/abae554e08afce6e6ab6b2ead67f3510_best.jpg',"b'Made from the finest English fabric, this classic tie is the kind you\'ll want to put on every day (even if you don\'t have to). <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2169',b'429772170',b'190.0',b'Tone-On-Tone Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/56/0d/560d9b2d835d7a82257404650eaef558_best.jpg',"b'<ul> <li>navy and light blue</li> <li>Made in Italy</li> <li>woven</li> <li>100% silk</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2170',b'429772246',b'200.0',b'GG pattern woven silk tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/b8/c4/b8c40acbde26210046f923c16ef4a08a_best.jpg',"b'<ul> <li>navy and light blue</li> <li>Made in Italy</li> <li>woven</li> <li>100% silk</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2171',b'429773198',b'190.0',b'Tone-On-Tone Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/06/63/06635383840b58d70bf3a0faea101c8e_best.jpg',"b'<ul> <li>bordeaux and red</li> <li>Made in Italy</li> <li>woven</li> <li>100% silk</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'2178',b'466032265',b'190.0',"b'Salvatore Ferragamo Elephant & Mouse Printed Tie, Red'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/ad/6e/ad6e7bf2217373dbe719197bfe55926c_best.jpg',"b'<ul><li>Salvatore Ferragamo tie in silk with elephant, mouse, and palm tree brocade.</li><li>Approx. 3.3"" at widest.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2179',b'466018993',b'205.0',"b'Ermenegildo Zegna Texture-Stripe Tie, Yellow'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/ce/6b/ce6b56a7d8f74dd063c5804085e134f7_best.jpg',"b'<ul><li>Ermenegildo Zegna tie in woven silk with diagonal, textured stripes.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2181',b'466018995',b'205.0',"b'Ermenegildo Zegna Texture-Stripe Tie, Blue'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/db/f9/dbf94c8f52715265142c52832f818735_best.jpg',"b'<ul><li>Ermenegildo Zegna tie in woven silk with diagonal, textured stripes.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2207',b'465359989',b'245.0',b'8cm Silk Regimental Tie',b'1225',b'Giorgio Armani',b'http://bim.shopstyle.com/pim/1a/ab/1aab191bc87f65ee2cba3738cade0016_best.jpg',b'<li>Width: 8cm</li> <li>Logo silk lining</li> <li>Made in Italy</li>',b'LUISAVIAROMA',b'unknown',b'_silk',b'False'
b'2247',b'464765122',b'175.0',b'Faux Ponyskin Bow Tie',b'1132',b'Emporio Armani',b'http://bim.shopstyle.com/pim/93/04/93048992a3e600bb3df36bd90bde76c3_best.jpg',b'<li>Adjustable silk satin strap</li> <li>Hook closure</li> <li>Made in Italy</li>',b'LUISAVIAROMA',b'unknown',b'_silk',b'False'
b'2253',b'464768422',b'245.0',b'7.5cm Ponyskin & Silk Tie',b'1132',b'Emporio Armani',b'http://bim.shopstyle.com/pim/30/87/3087744a6cefdd66c44dd2bf07c8978c_best.jpg',b'<li>Width: 7.5cm</li> <li>Ponyskin with silk satin backing</li> <li>Made in Italy</li>',b'LUISAVIAROMA',b'unknown',b'_silk',b'False'
b'2263',b'403650808',b'65.0',b'Silk tie in double stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/89/7c/897ced811c999912298623f4a7bcb877_best.jpg',"b'A classic tie with a modern twist, thanks to the double-stripe design. Handcrafted in NYC\'s Long Island City from fine silk, it pairs especially well with a stripe shirt (just make sure the tie has the bolder colors). <ul> <li>2 1/2"" at widest point.</li> <li>Silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2265',b'457451559',b'65.0',b'English silk tie in stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/a9/9a/a99a1eb07840873daf42b47892e9675a_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one sports a classic stripe (there\'s a reason stripes never go out of style) and instantly elevates just about anything else you\'re wearing. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2268',b'465746855',b'230.0',"b'Brioni Solid Silk Satin Tie, Black'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/96/d5/96d522167f8d478b45274de9c511fe62_best.jpg',"b'<ul><li>Brioni solid silk satin tie.</li><li>Approx. 3.5"" at widest.</li><li>Dry clean.</li><li>Handmade in Italy.</li></ul>'",b'Neiman Marcus',b'_solid',b'_silk',b'False'
b'2269',b'403652760',b'75.0',b'English silk tie in microdot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/8c/5b/8c5b5ba62653dec3dcaad6277596aa50_best.jpg',"b'Hand-finished in NYC\'s Long Island City, this classic dotted tie marks the difference between getting dressed and looking good. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2270',b'455875924',b'75.0',b'English silk tie in zigzag stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/a7/47/a747b97616e6fd7a4b4b3d91de39a1ea_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one sports a zigzag pattern that\'s meant to represent lightning, a symbol of the god of storms that was once worn by the British armed forces as a talisman for protection while under fire. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2274',b'455785511',b'65.0',b'Italian silk tie in brown stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/69/60/69602763c01b3106cd1e36bc8bae1d9a_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one sports a classic stripe (there\'s a reason stripes never go out of style) and instantly elevates just about anything else you\'re wearing. Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2279',b'457454098',b'75.0',b'English silk tweed tie in classic stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/5f/bb/5fbb3799e1a2a5660e4d27457be45ae1_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from an English silk that\'s woven with a tweed-like texture and flecks of color (it\'s great for the guy who wants something with more character than a solid tie but can\'t commit to a full-on pattern). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_solid',b'_silk',b'False'
b'2281',b'465746967',b'190.0',"b'Salvatore Ferragamo Fish & Wave Print Tie, Red'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/77/fd/77fd9ded32ebc82dba0b97705db3efd9_best.jpg',"b'<ul><li>Salvatore Ferragamo tie in fish and wave printed silk twill.</li><li>Approx. 3.3"" at widest.</li><li>Dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2285',b'465747003',b'230.0',"b'Brioni Solid Silk Satin Tie, Silver'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/4f/a3/4fa3c5c57e2479773cb53d563c981ce2_best.jpg',"b'<ul><li>Brioni solid silk satin tie.</li><li>Approx. 3.5"" at widest.</li><li>Dry clean.</li><li>Handmade in Italy.</li></ul>'",b'Neiman Marcus',b'_solid',b'_silk',b'False'
b'2289',b'465747201',b'230.0',"b'Brioni Solid Silk Satin Tie, Charcoal'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/1c/10/1c102fcc0ededfb8825767da7d657dfe_best.jpg',"b'<ul><li>Brioni solid silk satin tie.</li><li>Approx. 3.5"" at widest.</li><li>Dry clean.</li><li>Handmade in Italy.</li></ul>'",b'Neiman Marcus',b'_solid',b'_silk',b'False'
b'2292',b'465747219',b'230.0',"b'Brioni Solid Silk Satin Tie, Off White'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/23/c3/23c3b4e89a5661a1d21ea531857efb73_best.jpg',"b'<ul><li>Brioni solid silk satin tie.</li><li>Approx. 3.5"" at widest.</li><li>Dry clean.</li><li>Handmade in Italy.</li></ul>'",b'Neiman Marcus',b'_solid',b'_silk',b'False'
b'2295',b'466126517',b'295.0',"b'Kiton Rope-Stripe Silk Tie, Brown/Purple'",b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/5b/e1/5be1dc83cd489368d6ff0776242e7385_best.jpg',"b'<ul><li>Kiton striped silk sevenfold tie.</li><li>Approx. 3.25"" at widest.</li><li>Dry clean.</li><li>Handmade in Italy.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2330',b'462137501',b'295.0',"b'Kiton Solid Silk Oxford Tie, Maize'",b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/53/8c/538c2a25fe9c401270ac91b90ef9da2b_best.jpg',"b'<ul><li>Woven silk tie by Kiton.</li><li>Approx. 3 1/2""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2360',b'433539656',b'78.0',b'Extra-long Italian silk repp tie in dot',b'4703',b'Cambridge Silversmiths',b'http://bim.shopstyle.com/pim/84/fe/84fe8cd08a39adbeb6782bc7db4f7d08_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Italian silk with a distinctive textured finish (most guys think ""repp"" refers to a certain striped style, but it\'s actually an evolution of the word ""ribbed,"" which references the closely woven fabric of the original). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>For the taller guy, this tie is 62"" long\xe2\x80\x94that\'s 5"" longer than our standard ties.</li> <li>Italian silk.</li> <li>USA.</li> <li>Online only.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2362',b'455787505',b'75.0',b'Italian silk tie in paisley',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/d5/e4/d5e47927de82dcf5c459fdd2e8d5fcbf_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Italian silk and sports a classic paisley pattern (aka the outlandish print for super-conservative guys). <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_silk',b'False'
b'2367',b'215101285',b'65.0',b'English silk repp tie',b'4703',b'Cambridge Silversmiths',b'http://bim.shopstyle.com/pim/76/0b/760beced2f4731a318234e93f65d9957_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk with a distinctive textured finish (most guys think ""repp"" refers to a certain striped style, but it\'s actually an evolution of the word ""ribbed,"" which references the closely woven fabric of the original). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> <li>Online only.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2368',b'433391748',b'65.0',b'English silk tie in marigold stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/b0/01/b001a1448b0cb204fceaafdfb31f5427_best.jpg',"b'If you have to wear a tie, wear a good one. Like this tie made from English silk and hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2369',b'433391839',b'75.0',b'English silk tie in micro-pindot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/b4/38/b438e9cf6c8bf9fba1787562fa70bfed_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk and sports a classic dot (aka the outlandish print for super-conservative guys). If it was good enough for JFK, it should be good enough for you. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_silk',b'False'
